field,text
country_name,"Republic of Sierra Leone"
government_type,"presidential republic"
capital,"Freetown"
chief_of_state,"President Julius Maada BIO (since 27 June 2023)"
head_of_government,"President Julius Maada BIO (since 27 June 2023)"
judicial_highest_courts,"Superior Court of Judicature (consists of the Supreme Court at the top, with the chief justice and 4 other judges, the Court of Appeal with the chief justice and 7 other judges, and the High Court of Justice with the chief justice and 9 other judges)"
constitution_history,"several previous; latest effective 1 October 1991"
