hostname,http_status,mx
iwst.rzeszow.pl,200,10 ALT3.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.
izbaarchitektow.pl,301,10 izbaarchitektow.pl.
kcbtik.pl,200,0 kcbtik-pl.mail.protection.outlook.com.
kchz.argo.pl,ConnectException,none
kgsok.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 kgsok.pl.
kidl.org.pl,200,0 kidl-org-pl.mail.protection.outlook.com.
kidp.pl,200,10 kidp.pl.
kielce.pl,ConnectException,0 eden.tu.kielce.pl.; 10 sabat.tu.kielce.pl.
kif.info.pl,200,0 kif-info-pl.mail.protection.outlook.com.
kig.pl,200,5 mail2.kig.pl.; 1 mail.kig.pl.
kirp.pl,200,10 serwer2017589.home.pl.
klubdgrsz.wp.mil.pl,200,none
klubdorsz.wp.mil.pl,200,none
klubiwspsz.wp.mil.pl,200,none
knfgov.pl,SSLHandshakeException: Remote host terminated the handshake,5 mx2.mail.ovh.net.; 1 mx1.mail.ovh.net.; 100 mx3.mail.ovh.net.
ko.rzeszow.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.ko.rzeszow.pl.
komornik.pl,301,10 komornik-pl.mail.protection.outlook.com.
komunikacja.bialystok.pl,200,10 mx.um.bialystok.pl.
komunikacja.zakrzew.pl,200,none
kopsn.pl,200,10 kopsn.pl.
kozzd-gostynin.pl,200,10 kozzd-gostynin.pl.
kpsw.edu.pl,200,10 mx4.kpsw.edu.pl.
krakau.diplo.de,301,10 mx2.bund.de.; 10 mx1.bund.de.
krakko.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
krakow.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
krakow.pl,HttpConnectTimeoutException: HTTP connect timed out,4 pocztapro.cyfronet.pl.
krir.pl,200,10 krir.pl.
krld.pl,301,10 mail.krld.pl.
krn.org.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx-02-eu-central-1.prod.hydra.sophos.com.; 10 mx-01-eu-central-1.prod.hydra.sophos.com.
krs.com.pl,301,10 serwer1959330.home.pl.
krs.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,15 krspl.home.pl.
ksiaznica.szczecin.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 ksiaznica-szczecin-pl.mail.protection.outlook.com.; 10 mail.ksiaznica.szczecin.pl.
kujawsko-pomorskie.pl,200,0 gwmail01.kujawsko-pomorskie.pl.
kuratorium.bialystok.pl,200,10 kuratorium.bialystok.pl.
kuratorium.opole.pl,301,0 kuratorium.opole.pl.
kuratorium.wroclaw.pl,301,10 kuratorium.wroclaw.pl.
lbg.home.pl,ConnectException,none
lodzkie.pl,301,10 mail.lodzkie.pl.
lubelskie.pl,301,0 primary.emea.email.fireeyecloud.com.; 40 alt3.emea.email.fireeyecloud.com.; 20 alt1.emea.email.fireeyecloud.com.; 30 alt2.emea.email.fireeyecloud.com.
lubuskie.pl,200,20 mailguard-2.uz.zgora.pl.; 10 mailguard-1.uz.zgora.pl.
ludowy.pl,200,10 ludowy.pl.
malopolska.pl,ConnectException,none
malopolskie.pl,ConnectException,10 mail.umwm.malopolska.pl.
mazovia.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail2.mazovia.pl.
mbp.opole.pl,200,10 mbp.opole.pl.
metropoliaztm.pl,302,0 metropoliaztm-pl.mail.protection.outlook.com.
mfa.bg,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,403,10 mailhost.mfa.gr.
mieroszewski.pl,200,10 poczta.mieroszewski.pl.
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
mopr.bialystok.pl,200,10 mail.intratel.pl.
mosibndkwz.wp.mil.pl,200,none
muci.edu.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 muci-edu-pl.mail.protection.outlook.com.
muzeum.bydgoszcz.pl,200,10 muzeum.bydgoszcz.pl.
muzeumciechanow.pl,200,10 mail.muzeumciechanow.pl.
mzv.cz,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,301,10 mail.gov.sk.
nadbuzanski.strazgraniczna.pl,200,100 mx2.strazgraniczna.pl.; 200 mx3.strazgraniczna.pl.; 10 mx.strazgraniczna.pl.
nbp.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx1c.nbp.pl.; 10 mx1r.nbp.pl.
nck.pl,200,0 nck-pl.mail.protection.outlook.com.
nia.org.pl,301,10 nia.org.pl.
nid.pl,200,10 nid-pl.mail.protection.outlook.com.
nigeriaembassypoland.org,HttpTimeoutException: request timed out,1200 ghs.google.com.
nil.org.pl,200,0 nil-org-pl.mail.protection.outlook.com.
nipip.pl,200,1 mx1.iq.pl.; 5 mail.iq.pl.
nka.powiat-otwocki.pl,200,10 nka.powiat-otwocki.pl.
norway.no,301,0 mx.domeneshop.no.
nukat.edu.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 nukat.edu.pl.; 10 mx0.net.uw.edu.pl.; 30 saturn.nukat.edu.pl.
nuncjatura.pl,200,10 poczta1.opoka.org.pl.
ofertypracy.edu.pl,200,none
ohp.pl,200,10 ohp.home.pl.; 10 ohp.pl.
oke.lomza.pl,200,10 mail.oke.lomza.pl.
opera-slaska.pl,200,10 opera-slaska.pl.
opolskie.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 test.umwo.opole.pl.
oppeln.diplo.de,301,10 mx2.bund.de.; 10 mx1.bund.de.
ore.edu.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 aspmx2.googlemail.com.; 10 aspmx3.googlemail.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
ormon.wp.mil.pl,200,none
orpeg.pl,301,0 orpeg-pl.mail.protection.outlook.com.
osiedla.szczecin.pl,200,10 mailadmin.spnt.pl.
oskko.edu.pl,200,10 oskko.edu.pl.
osp-oldrzychowice.pl.tl,200,none
osp-ozarow.pl,200,10 blackhole.aftermarket.pl.
osp.lasin.pl,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching osp.lasin.pl found.,none
ospchojnice.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 ASPMX2.GOOGLEMAIL.COM.; 10 ASPMX5.GOOGLEMAIL.COM.; 10 ASPMX3.GOOGLEMAIL.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ASPMX4.GOOGLEMAIL.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.
oswiata.bydgoszcz.pl,SSLHandshakeException: (unrecognized_name) Received fatal alert: unrecognized_name,10 poczta.lo.pl.
otwarta.bydgoszcz.pl,200,none
palestine.pl,301,0 mail.palestine.pl.; 10 serwer1858346.home.pl.
pan.pl,200,0 pan-pl.mail.protection.outlook.com.; 10 mail.pan.pl.
panewniki.franciszkanie.pl,HttpConnectTimeoutException: HTTP connect timed out,0 panewniki.franciszkanie.pl.
pansa.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 pansa-pl.mail.protection.outlook.com.
pb.edu.pl,200,0 poczta.pb.edu.pl.
pbr.szczecin.pl,ConnectException,none
pe.szczecin.pl,200,10 d332736.a.ess.de.barracudanetworks.com.; 10 d332736.b.ess.de.barracudanetworks.com.
pfron.org.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 smtp1.pfron.org.pl.
pg.edu.pl,200,0 pg-edu-pl.mail.protection.outlook.com.
pgztppm.pl,200,10 mail.pgztppm.pl.
pielgrzymka.rzeszow.pl,200,10 mail.pielgrzymka.rzeszow.pl.
piib.org.pl,301,10 piib.org.pl.
pijarzy.pl,200,10 poczta.pijarzy.pl.
pik.warszawa.pl,200,none
pik.wroclaw.pl,200,none
pionki.osp.org.pl,ConnectException: Host is unreachable,none
pka.edu.pl,200,0 pka-edu-pl.mail.protection.outlook.com.
pkgsa.pl,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching pkgsa.pl found.,10 pkgsa.pl.
pkn.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail2.pkn.pl.
pkwk.pl,301,10 pkwk.pl.
pl.ambafrance.org,301,none
pl.ambasadabih.pl,ConnectException,none
pl.lebanon.pl,200,none
pl.mfa.lt,403,none
pl.mvep.hr,ConnectException,none
po.edu.pl,HttpConnectTimeoutException: HTTP connect timed out,10 d321053.a.ess.de.barracudanetworks.com.; 15 d321053.b.ess.de.barracudanetworks.com.
po.opole.pl,HttpConnectTimeoutException: HTTP connect timed out,15 d319414.b.ess.de.barracudanetworks.com.; 10 d319414.a.ess.de.barracudanetworks.com.
podlaskie.eu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 smtp.wrotapodlasia.pl.
poland.mfa.am,301,none
poland.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
poland.nlembassy.org,ConnectException,none
polen.diplo.de,200,none
polen.um.dk,301,none
policja.pl,200,10 mxin.policja.gov.pl.
polmicro.edu.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 polmicro.edu.pl.
poznan.pl,302,1 aspmx.l.google.com.
president.pl,403,10 netra.prezydent.pl.
prezydent.pl,403,10 netra.prezydent.pl.
prz.edu.pl,200,10 smtp.prz.edu.pl.
przyjaznyrodzinie.szczecin.pl,302,10 mx.miasto.szczecin.pl.
psychotesty.wroclaw.pl,301,10 mail.psychotesty.wroclaw.pl.
pum.edu.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 pum-edu-pl.mail.protection.outlook.com.
pzo.edu.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 mail.pzo.edu.pl.
radaslonskigojynzyka.org,200,100 mx3.mail.ovh.net.; 5 mx2.mail.ovh.net.; 1 mx1.mail.ovh.net.
radio.opole.pl,200,5 mx.mymailwall.com.
radio.rzeszow.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 mail.radio.rzeszow.pl.
rckik-katowice.pl,200,10 rckikkatowice-pl01c.mail.protection.outlook.com.; 1 mail.rckik-katowice.pl.
rjp.pan.pl,200,none
roc-taiwan.org,302,none
rodzina.bialystok.pl,200,10 mx.um.bialystok.pl.
rzecznikpatentowy.org.pl,301,10 rzecznikpatentowy.org.pl.
sadowne.osp.org.pl,ConnectException: Host is unreachable,none
sanokolchowce.osp.pl,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching sanokolchowce.osp.pl found.,none
sejmik.podkarpackie.pl,200,none
sejmik.slaskie.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
sejmik.wzp.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
sn.pl,301,10 sn-pl.mail.protection.outlook.com.
sniadecja.pl,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching sniadecja.pl found.,100 sniadecja.pl.; 10 nop.security-services.netia.pl.
spp.szczecin.pl,200,10 spp.szczecin.pl.
srilankaembassy.com.pl,200,0 srilankaembassy.com.pl.
std.bialystok.pl,301,10 mail1.webio.pl.; 10 mail2.webio.pl.; 20 mail3.webio.pl.
strategia.bydgoszcz.pl,200,none
strazgraniczna.pl,200,200 mx3.strazgraniczna.pl.; 10 mx.strazgraniczna.pl.; 100 mx2.strazgraniczna.pl.
strony.bialystok.pl,200,10 mail.strony.bialystok.pl.
swedenabroad.com,301,none
syrianembassy.com.pl,301,51 route1.mx.cloudflare.net.; 3 route2.mx.cloudflare.net.; 76 route3.mx.cloudflare.net.
teatr.bielsko.pl,200,10 mail.teatr.bielsko.pl.
teatr.tarnow.pl,200,10 teatr.tarnow.pl.
teatrnorwida.pl,200,10 mx-1.dpoczta.pl.; 10 mx-2.dpoczta.pl.
teatrosterwy.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 teatrosterwy-pl.mail.protection.outlook.com.
thaiembassy.org,200,none
ufg.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail1.ufg.pl.; 20 mail2.ufg.pl.
ukw.edu.pl,200,5 ironport.ukw.edu.pl.; 5 ironportslave.ukw.edu.pl.
um.bialystok.pl,301,0 mx.um.bialystok.pl.
um.bydgoszcz.pl,200,10 mail.um.bydgoszcz.pl.
um.szczecin.pl,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching um.szczecin.pl found.,20 d332736.a.ess.de.barracudanetworks.com.; 20 d332736.b.ess.de.barracudanetworks.com.
umwd.dolnyslask.pl,200,10 mx01.dolnyslask.pl.; 10 mx02.dolnyslask.pl.
umwo.opole.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 test.umwo.opole.pl.
umww.pl,301,0 umww-pl.mail.protection.outlook.com.
unesco.pl,301,5 mx1.evo.pl.
uni.opole.pl,200,10 fortimail.uni.opole.pl.
upjp2.edu.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 upjp2-edu-pl.mail.eo.outlook.com.
ur.edu.pl,301,0 ur-edu-pl.mail.protection.outlook.com.
usz.edu.pl,200,10 usz-edu-pl.mail.protection.outlook.com.
uw.edu.pl,301,5 ALT2.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.
uwb.edu.pl,503,10 mx.uwb.edu.pl.
uzbekistan.pl,405,10 blackhole.aftermarket.pl.
varsava.veleposlanistvo.si,SSLHandshakeException: Remote host terminated the handshake,none
varso.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mailb.varso.mfa.gov.hu.; 10 maila.varso.mfa.gov.hu.
varsovia.mae.ro,503,none
varsovie.mae.lu,302,none
venez.pl,302,10 venez.pl.
vetpol.org.pl,200,10 vetpol.org.pl.
visitbydgoszcz.pl,301,10 mail.um.bydgoszcz.pl.
vulcan.edu.pl,301,0 vulcan-edu-pl.mail.protection.outlook.com.
warsaw.embassy.qa,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
warsaw.europarl.europa.eu,302,none
warsaw.mfa.ee,200,none
warsaw.mfa.ir,307,none
warszawa-straz.pl,301,10 warszawa-straz.home.pl.; 10 warszawa-straz.pl.
wbh.wp.mil.pl,200,none
wcm.wp.mil.pl,200,none
wcnjk.wp.mil.pl,200,none
wcrs.wroclaw.pl,200,5 poczta.wcrs.wroclaw.pl.
web.archive.org,200,none
wios.warszawa.pl,200,10 mail.wios.warszawa.pl.
wlw.wp.mil.pl,200,none
wojsko-polskie.pl,301,none
wojskowa-il.org.pl,200,1 mx1.mail.ovh.net.; 100 mx3.mail.ovh.net.; 5 mx2.mail.ovh.net.
wroc.pl,ConnectException,none
wroclaw.europarl.europa.eu,302,none
wsa-gorzow.pl,ConnectException,none
wsa.gliwice.pl,ConnectException,none
wsa.poznan.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 mail.wsa.poznan.pl.
wsd.rzeszow.pl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,1 prorok.wsd.rzeszow.pl.
www.bialystok.pl,200,0 mx.um.bialystok.pl.
www.bydgoszcz.pl,200,10 mail.um.bydgoszcz.pl.
www.opole.pl,301,20 mx2.zenbox.pl.; 10 mx1.zenbox.pl.; 30 mx3.zenbox.pl.
www.radom.pl,200,10 www.radom.pl.
www.szczecin.pl,301,10 mojra.um.szczecin.pl.
www.wroclaw.pl,200,5 mail1.um.wroc.pl.
wzdw.pl,200,10 mx-01-eu-central-1.prod.hydra.sophos.com.; 20 mx-02-eu-central-1.prod.hydra.sophos.com.
zabiele.pl,200,0 zabiele.pl.
zbp.pl,301,10 mail3.zbp.pl.
zdit.uml.lodz.pl,301,20 zimbramta.uml.lodz.pl.; 5 smtp3.uml.lodz.pl.
zditm.szczecin.pl,HttpConnectTimeoutException: HTTP connect timed out,10 zditm.szczecin.pl.
zdmikp.bydgoszcz.pl,301,10 mailgate3.man.bydgoszcz.pl.
zdtm.lublin.eu,IOException: Received RST_STREAM: Protocol error,10 mail.zdtm.lublin.eu.
ziotp.wp.mil.pl,200,none
zk.opole.pl,200,0 zk-opole-pl.mail.protection.outlook.com.
zrp.pl,200,10 mx-1.dpoczta.pl.; 10 mx-2.dpoczta.pl.
ztm.gda.pl,200,none
ztm.kielce.pl,200,0 fm.complex.com.pl.
