subdomain,http_status
accessibilite.canada.ca,"Could not resolve host: accessibilite.canada.ca"
acces-securise.canada.ca,"Could not resolve host: acces-securise.canada.ca"
acces.canada.ca,"Could not resolve host: acces.canada.ca"
aafc-aac.azure.cloud-nuage.canada.ca,"Could not resolve host: aafc-aac.azure.cloud-nuage.canada.ca"
achatscanada.canada.ca,"Could not resolve host: achatscanada.canada.ca"
achat.canada.ca,"Could not resolve host: achat.canada.ca"
agriculture.canada.ca,"Could not resolve host: agriculture.canada.ca"
admin-buy-achats.canada.ca,"Could not resolve host: admin-buy-achats.canada.ca"
agp.aafc-aac.azure.cloud-nuage.canada.ca,"Could not resolve host: agp.aafc-aac.azure.cloud-nuage.canada.ca"
adidas--canada.ca,"Could not resolve host: adidas--canada.ca"
accessibility.canada.ca,"Could not resolve host: accessibility.canada.ca"
agrigeo-poc.canada.ca,"Could not resolve host: agrigeo-poc.canada.ca"
alpha.canada.ca,"Could not resolve host: alpha.canada.ca"
admin.io.canada.ca,"Could not resolve host: admin.io.canada.ca"
alpha.service.canada.ca,"Could not resolve host: alpha.service.canada.ca"
api.io.canada.ca,"Could not resolve host: api.io.canada.ca"
api.canada.ca,"Could not resolve host: api.canada.ca"
api.aro.aro-dev.api-nonprod.service.cloud-nuage.canada.ca,"Could not resolve host: api.aro.aro-dev.api-nonprod.service.cloud-nuage.canada.ca"
api.ocp.prod.ised-isde.canada.ca,"Could not resolve host: api.ocp.prod.ised-isde.canada.ca"
api.osdp-cumulative-effects-stage.canada.ca,"Could not resolve host: api.osdp-cumulative-effects-stage.canada.ca"
api.osdp-cumulative-effects.canada.ca,"Could not resolve host: api.osdp-cumulative-effects.canada.ca"
api.openshift.incubation.api.canada.ca,"Could not resolve host: api.openshift.incubation.api.canada.ca"
api.service.cloud-nuage.canada.ca,"Could not resolve host: api.service.cloud-nuage.canada.ca"
api.prod.ocp-prod.ised-isde.canada.ca,"Could not resolve host: api.prod.ocp-prod.ised-isde.canada.ca"
