hostname,score,sources,label,level
parliament.gh,8,wikidata;wikidata,Parliament of Ghana,central
accra.mfa.gov.hu,4,wikidata,Embassy of Hungary to Ghana,
cocobod.gh,4,wikidata,Ghana Cocoa Board,
csir.org.gh,4,wikidata,Council for Scientific and Industrial Research – Ghana,
gcaa.com.gh,4,wikidata,Ghana Civil Aviation Authority,
gh.usembassy.gov,4,wikidata,"Embassy of the United States, Accra",central
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Accra",central
nca.org.gh,4,wikidata,National Communications Authority,
ncte.edu.gh,4,wikidata,National Council for Tertiary Education,
accra.diplo.de,3,wikidata,"Embassy of Germany, Accra",central
eeas.europa.eu,3,wikidata,Delegation of the European Union to Ghana,
fao.org,3,wikidata,FAO Representation in Ghana,
fcghana.org,3,wikidata,Forestry Commission of Ghana,central
gh.ambafrance.org,3,wikidata,"Embassy of France, Accra",central
ghana-net.com,3,wikidata,Cape Coast Castle,
ghana.mid.ru,3,wikidata,embassy of Russia in Ghana,central
ghana.travel,3,wikidata,Ghana Tourism Authority,
ghana.um.dk,3,wikidata,embassy of Denmark in Ghana,central
ghanamuseums.org,3,wikidata,Ghana Museums and Monuments Board,
ghanawildlife.org,3,wikidata,Ghana Wildlife Division,
govgh.org,3,wikidata,Ministry of Aviation,central
gssti.org,3,wikidata,Ghana Space Science and Technology Centre,
mdcghana.org,3,wikidata,Ghana Medical and Dental Council,central
mha-ghana.com,3,wikidata,Mental Health Authority,
mzv.cz,3,wikidata,embassy of the Czech republic in Ghana,central
nederlandwereldwijd.nl,3,wikidata,Royal Netherlands Embassy in Ghana,central
norway.no,3,wikidata,"Embassy of Norway, Accra",central
wrc-gh.org,3,wikidata,Water Resources Commission of Ghana,
