subdomain,parent_domain,http_status
autodiscover.oop.gov.gh,gov.gh,"Failed to connect to autodiscover.oop.gov.gh port 443 after 1940 ms: Could not connect to server"
autodiscover.pmmc.gov.gh,gov.gh,"Resolving timed out after 3001 milliseconds"
autodiscover.portal.ppa.gov.gh,gov.gh,"Resolving timed out after 3002 milliseconds"
autodiscover.sltf.gov.gh,gov.gh,"Resolving timed out after 3001 milliseconds"
autodiscover.smartworkplace.gov.gh,gov.gh,"Could not resolve host: autodiscover.smartworkplace.gov.gh"
autodiscover.sridagricstat.gov.gh,gov.gh,"Could not resolve host: autodiscover.sridagricstat.gov.gh"
av.mofep.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
backend.portal.ppa.gov.gh,gov.gh,"Resolving timed out after 3001 milliseconds"
beta.mofep.gov.gh,gov.gh,"SSL certificate problem: certificate has expired"
bni.gov.gh,gov.gh,"Resolving timed out after 3002 milliseconds"
bog.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
bookings.mofep.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
bsf.garh.gov.gh,gov.gh,"Resolving timed out after 3001 milliseconds"
bunda.gov.gh,gov.gh,"Resolving timed out after 3001 milliseconds"
cac.gov.gh,gov.gh,"Could not resolve host: cac.gov.gh"
cas.mofep.gov.gh,gov.gh,"Could not resolve host: cas.mofep.gov.gh"
case.gsop.gov.gh,gov.gh,"Could not resolve host: case.gsop.gov.gh"
cases.gnhr.gov.gh,gov.gh,"Resolving timed out after 3001 milliseconds"
cca.nhia.gov.gh,gov.gh,"Resolving timed out after 3001 milliseconds"
ccc.nhia.gov.gh,gov.gh,"Could not resolve host: ccc.nhia.gov.gh"
cclong.epa.gov.gh,gov.gh,"Could not resolve host: cclong.epa.gov.gh"
centralregion.gov.gh,gov.gh,"Resolving timed out after 3001 milliseconds"
chat.nadmo.gov.gh,gov.gh,"Could not resolve host: chat.nadmo.gov.gh"
chraj.gov.gh,gov.gh,"200"
cloud.bog.gov.gh,gov.gh,"SSL certificate problem: unable to get local issuer certificate"
coda.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
collateralregistry.bog.gov.gh,gov.gh,"Could not resolve host: collateralregistry.bog.gov.gh"
collateralregistry.gov.gh,gov.gh,"Could not resolve host: collateralregistry.gov.gh"
college.ntc.gov.gh,gov.gh,"SSL certificate problem: certificate has expired"
conf.nadmo.gov.gh,gov.gh,"Could not resolve host: conf.nadmo.gov.gh"
conference.nacca.gov.gh,gov.gh,"Resolving timed out after 3002 milliseconds"
copyright.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
councilofstate.gov.gh,gov.gh,"Could not resolve host: councilofstate.gov.gh"
cpanel.37milhosp.gov.gh,gov.gh,"500"
cpanel.ama.gov.gh,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'cpanel.ama.gov.gh'"
cpanel.bog.gov.gh,gov.gh,"404"
cpanel.coda.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
cpanel.collateralregistry.gov.gh,gov.gh,"404"
cpanel.councilofstate.gov.gh,gov.gh,"Could not resolve host: cpanel.councilofstate.gov.gh"
cpanel.dvlaghana.gov.gh,gov.gh,"Could not resolve host: cpanel.dvlaghana.gov.gh"
cpanel.e-agriculture.gov.gh,gov.gh,"Resolving timed out after 3001 milliseconds"
cpanel.embassy.gov.gh,gov.gh,"Could not resolve host: cpanel.embassy.gov.gh"
cpanel.epa.gov.gh,gov.gh,"200"
cpanel.gafmed.gov.gh,gov.gh,"Could not resolve host: cpanel.gafmed.gov.gh"
cpanel.geiti.gov.gh,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'cpanel.geiti.gov.gh'"
cpanel.ghanalap.gov.gh,gov.gh,"Could not resolve host: cpanel.ghanalap.gov.gh"
cpanel.ghanatrade.gov.gh,gov.gh,"Resolving timed out after 3000 milliseconds"
cpanel.gnhr.gov.gh,gov.gh,"Could not resolve host: cpanel.gnhr.gov.gh"
cpanel.grb.gov.gh,gov.gh,"Could not resolve host: cpanel.grb.gov.gh"
cpanel.gsop.gov.gh,gov.gh,"Could not resolve host: cpanel.gsop.gov.gh"
cpanel.judicial.gov.gh,gov.gh,"Could not resolve host: cpanel.judicial.gov.gh"
cpanel.kbth.gov.gh,gov.gh,"500"
cpanel.lgcsp.gov.gh,gov.gh,"Could not resolve host: cpanel.lgcsp.gov.gh"
cpanel.mbs.gov.gh,gov.gh,"200"
cpanel.mdf.gov.gh,gov.gh,"Could not resolve host: cpanel.mdf.gov.gh"
cpanel.meteo.gov.gh,gov.gh,"Resolving timed out after 3000 milliseconds"
cpanel.mint.gov.gh,gov.gh,"Could not resolve host: cpanel.mint.gov.gh"
cpanel.moys.gov.gh,gov.gh,"Resolving timed out after 3000 milliseconds"
cpanel.mpsr.gov.gh,gov.gh,"Resolving timed out after 3000 milliseconds"
cpanel.nadmo.gov.gh,gov.gh,"Could not resolve host: cpanel.nadmo.gov.gh"
cpanel.nanumbasouthdistrict.gov.gh,gov.gh,"Resolving timed out after 3002 milliseconds"
cpanel.nnri.gov.gh,gov.gh,"Could not resolve host: cpanel.nnri.gov.gh"
cpanel.npra.gov.gh,gov.gh,"Resolving timed out after 3001 milliseconds"
cpanel.nya.gov.gh,gov.gh,"500"
cpanel.pmmc.gov.gh,gov.gh,"Could not resolve host: cpanel.pmmc.gov.gh"
cpanel.portal.ppa.gov.gh,gov.gh,"Could not resolve host: cpanel.portal.ppa.gov.gh"
cpanel.ppa.gov.gh,gov.gh,"Resolving timed out after 3000 milliseconds"
cpanel.presidency.gov.gh,gov.gh,"Could not resolve host: cpanel.presidency.gov.gh"
cpanel.psc.gov.gh,gov.gh,"Could not resolve host: cpanel.psc.gov.gh"
cpanel.secghana.gov.gh,gov.gh,"Could not resolve host: cpanel.secghana.gov.gh"
cpanel.sltf.gov.gh,gov.gh,"Could not resolve host: cpanel.sltf.gov.gh"
cpanel.spacecentre.gov.gh,gov.gh,"Resolving timed out after 3001 milliseconds"
cpanel.sridagricstat.gov.gh,gov.gh,"Could not resolve host: cpanel.sridagricstat.gov.gh"
cpanel.staging.nss.gov.gh,gov.gh,"Could not resolve host: cpanel.staging.nss.gov.gh"
cpanel.yea.gov.gh,gov.gh,"Could not resolve host: cpanel.yea.gov.gh"
cpd.ntc.gov.gh,gov.gh,"SSL certificate problem: certificate has expired"
cpublicinterest.judicial.gov.gh,gov.gh,"Could not resolve host: cpublicinterest.judicial.gov.gh"
cts.police.gov.gh,gov.gh,"Operation timed out after 3002 milliseconds with 0 bytes received"
cybersecurity.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
data.gheiti.gov.gh,gov.gh,"200"
data.gov.gh,gov.gh,"200"
dc.nita.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
demo.epa.gov.gh,gov.gh,"Could not resolve host: demo.epa.gov.gh"
deployment.nss.gov.gh,gov.gh,"Could not resolve host: deployment.nss.gov.gh"
dev.cybersecurity.gov.gh,gov.gh,"Could not resolve host: dev.cybersecurity.gov.gh"
dev.data.gov.gh,gov.gh,"Could not resolve host: dev.data.gov.gh"
dev.eservices.gov.gh,gov.gh,"Could not resolve host: dev.eservices.gov.gh"
dev.gra.gov.gh,gov.gh,"Could not resolve host: dev.gra.gov.gh"
dfr.gov.gh,gov.gh,"Could not resolve host: dfr.gov.gh"
dialin.mofep.gov.gh,gov.gh,"Could not resolve host: dialin.mofep.gov.gh"
dialing.mofep.gov.gh,gov.gh,"Could not resolve host: dialing.mofep.gov.gh"
diasporaaffairs.gov.gh,gov.gh,"200"
dispatch.presidentsecretariat.gov.gh,gov.gh,"Could not resolve host: dispatch.presidentsecretariat.gov.gh"
dms.secghana.gov.gh,gov.gh,"Could not resolve host: dms.secghana.gov.gh"
documents.secghana.gov.gh,gov.gh,"Could not resolve host: documents.secghana.gov.gh"
dsw.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
dvla.gov.gh,gov.gh,"Could not resolve host: dvla.gov.gh"
dvlaghana.gov.gh,gov.gh,"Could not resolve host: dvlaghana.gov.gh"
e-agriculture.gov.gh,gov.gh,"SSL certificate problem: self-signed certificate"
ebiblio.epa.gov.gh,gov.gh,"Connection timed out after 3000 milliseconds"
ebpms.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
ec.gov.gh,gov.gh,"Could not resolve host: ec.gov.gh"
ecom-exch1.energycom.gov.gh,gov.gh,"Could not resolve host: ecom-exch1.energycom.gov.gh"
ecowasgames.moys.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
edge.mofep.gov.gh,gov.gh,"Could not resolve host: edge.mofep.gov.gh"
effutuma.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
egovernmentworkshop.nita.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
egovonline.gegov.gov.gh,gov.gh,"Could not resolve host: egovonline.gegov.gov.gh"
ejudgment.judicial.gov.gh,gov.gh,"200"
ejustice.jsg.gov.gh,gov.gh,"Could not resolve host: ejustice.jsg.gov.gh"
elip.nadmo.gov.gh,gov.gh,"Could not resolve host: elip.nadmo.gov.gh"
elogin.eservices.gov.gh,gov.gh,"Could not resolve host: elogin.eservices.gov.gh"
embassy.gov.gh,gov.gh,"Could not resolve host: embassy.gov.gh"
energycom.gov.gh,gov.gh,"Could not resolve host: energycom.gov.gh"
energymin.gov.gh,gov.gh,"200"
entities.portal.ppa.gov.gh,gov.gh,"Could not resolve host: entities.portal.ppa.gov.gh"
epa.gov.gh,gov.gh,"301"
epacdm.epa.gov.gh,gov.gh,"301"
epay.gov.gh,gov.gh,"Could not resolve host: epay.gov.gh"
erp.nita.gov.gh,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'erp.nita.gov.gh'"
erpnita.gov.gh,gov.gh,"200"
eservices.gov.gh,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'eservices.gov.gh'"
esma.gov.gh,gov.gh,"200"
eworkspace.gov.gh,gov.gh,"Could not resolve host: eworkspace.gov.gh"
exams.ntc.gov.gh,gov.gh,"200"
external.mofep.gov.gh,gov.gh,"Could not resolve host: external.mofep.gov.gh"
fairwages.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
fdaghana.gov.gh,gov.gh,"200"
fepool.mofep.gov.gh,gov.gh,"SSL certificate problem: unable to get local issuer certificate"
fic.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
files.secghana.gov.gh,gov.gh,"Could not resolve host: files.secghana.gov.gh"
foresight.gnhr.gov.gh,gov.gh,"Could not resolve host: foresight.gnhr.gov.gh"
forms.epa.gov.gh,gov.gh,"403"
fpdf.gov.gh,gov.gh,"SSL certificate problem: self-signed certificate"
france.embassy.gov.gh,gov.gh,"Could not resolve host: france.embassy.gov.gh"
gafmed.gov.gh,gov.gh,"Could not resolve host: gafmed.gov.gh"
gamesvillage.moys.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
gapte.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
garh.gov.gh,gov.gh,"403"
gbdc.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
gca2018.statsghana.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
gegov.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
geiti.gov.gh,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'geiti.gov.gh'"
geoserver.ghanalap.gov.gh,gov.gh,"TLS connect error: error:0A000438:SSL routines::tlsv1 alert internal error"
gerid.gov.gh,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'gerid.gov.gh'"
ges.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
gespromotions.gov.gh,gov.gh,"Operation timed out after 3001 milliseconds with 0 bytes received"
getfund.gov.gh,gov.gh,"200"
getserver.getfund.gov.gh,gov.gh,"Could not resolve host: getserver.getfund.gov.gh"
gfzb.gov.gh,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'gfzb.gov.gh'"
ghaccwecas.bog.gov.gh,gov.gh,"Could not resolve host: ghaccwecas.bog.gov.gh"
ghaccwehub.bog.gov.gh,gov.gh,"Could not resolve host: ghaccwehub.bog.gov.gh"
ghanacadet.moys.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
ghanaculture.gov.gh,gov.gh,"Could not resolve host: ghanaculture.gov.gh"
ghanalap.gov.gh,gov.gh,"SSL certificate problem: certificate has expired"
ghanaports.gov.gh,gov.gh,"Operation timed out after 3002 milliseconds with 0 bytes received"
ghanaports.gov.gh.wm5.my-hosting-panel.com,gov.gh,"Could not resolve host: ghanaports.gov.gh.wm5.my-hosting-panel.com"
ghanastradinghub.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
ghanatrade.gov.gh,gov.gh,"Resolving timed out after 3000 milliseconds"
ghanatradehub.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
gheiti.gov.gh,gov.gh,"302"
ghfishreg.gov.gh,gov.gh,"SSL certificate problem: certificate has expired"
ghksicas.bog.gov.gh,gov.gh,"Could not resolve host: ghksicas.bog.gov.gh"
gifmis-bm.mofep.gov.gh,gov.gh,"Connection timed out after 3000 milliseconds"
gipc.gov.gh,gov.gh,"200"
glc.gov.gh,gov.gh,"500"
gnhr.gov.gh,gov.gh,"Could not resolve host: gnhr.gov.gh"
gra.gov.gh,gov.gh,"Connection timed out after 3000 milliseconds"
grb.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
gsa.gov.gh,gov.gh,"200"
gsma.gov.gh,gov.gh,"SSL certificate problem: certificate has expired"
gsop.gov.gh,gov.gh,"Could not resolve host: gsop.gov.gh"
gsstc.gov.gh,gov.gh,"Resolving timed out after 3000 milliseconds"
healthinformatics.kbth.gov.gh,gov.gh,"Could not resolve host: healthinformatics.kbth.gov.gh"
healthtraining.gov.gh,gov.gh,"Could not resolve host: healthtraining.gov.gh"
hotcatt.gov.gh,gov.gh,"200"
hrm.epa.gov.gh,gov.gh,"301"
hrpms.sltf.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
hrportal.nita.gov.gh,gov.gh,"SSL certificate problem: self-signed certificate"
hth.gov.gh,gov.gh,"200"
imccod.gov.gh,gov.gh,"200"
immigration.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
indexing.ntc.gov.gh,gov.gh,"200"
intranet.mofep.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
ipportal.nita.gov.gh,gov.gh,"Could not resolve host: ipportal.nita.gov.gh"
jobs.nss.gov.gh,gov.gh,"Could not resolve host: jobs.nss.gov.gh"
judicial.gov.gh,gov.gh,"200"
kbth.gov.gh,gov.gh,"200"
kbth.gov.gh.cp-1.webhostbox.net,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'kbth.gov.gh.cp-1.webhostbox.net'"
ketusouth.gov.gh,gov.gh,"SSL certificate problem: certificate has expired"
kroma.gov.gh,gov.gh,"200"
lc.gov.gh,gov.gh,"301"
lepool.eworkspace.gov.gh,gov.gh,"Failed to connect to lepool.eworkspace.gov.gh port 443 after 339 ms: Could not connect to server"
lgcsp.gov.gh,gov.gh,"Could not resolve host: lgcsp.gov.gh"
loan.sltf.gov.gh,gov.gh,"Could not resolve host: loan.sltf.gov.gh"
lyncdiscover.eworkspace.gov.gh,gov.gh,"Failed to connect to lyncdiscover.eworkspace.gov.gh port 443 after 328 ms: Could not connect to server"
lyncdiscover.mofep.gov.gh,gov.gh,"Could not resolve host: lyncdiscover.mofep.gov.gh"
lyncdiscoverinternal.mofep.gov.gh,gov.gh,"Could not resolve host: lyncdiscoverinternal.mofep.gov.gh"
lyncedge.eworkspace.gov.gh,gov.gh,"Failed to connect to lyncedge.eworkspace.gov.gh port 443 after 334 ms: Could not connect to server"
mail.37milhosp.gov.gh,gov.gh,"Could not resolve host: mail.37milhosp.gov.gh"
mail.37milhosp.gov.gh.cp-28.webhostbox.net,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'mail.37milhosp.gov.gh.cp-28.webhostbox.net'"
mail.aeda.gov.gh,gov.gh,"Could not resolve host: mail.aeda.gov.gh"
mail.ama.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
mail.bni.gov.gh,gov.gh,"Resolving timed out after 3001 milliseconds"
mail.bog.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
mail.bunda.gov.gh,gov.gh,"Could not resolve host: mail.bunda.gov.gh"
mail.centralregion.gov.gh,gov.gh,"Could not resolve host: mail.centralregion.gov.gh"
mail.chraj.gov.gh,gov.gh,"Could not resolve host: mail.chraj.gov.gh"
mail.coda.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
mail.collateralregistry.gov.gh,gov.gh,"Could not resolve host: mail.collateralregistry.gov.gh"
mail.councilofstate.gov.gh,gov.gh,"Could not resolve host: mail.councilofstate.gov.gh"
mail.dsw.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
mail.dvlaghana.gov.gh,gov.gh,"Could not resolve host: mail.dvlaghana.gov.gh"
mail.e-agriculture.gov.gh,gov.gh,"Could not resolve host: mail.e-agriculture.gov.gh"
mail.ec.gov.gh,gov.gh,"302"
mail.embassy.gov.gh,gov.gh,"Could not resolve host: mail.embassy.gov.gh"
mail.energycom.gov.gh,gov.gh,"Could not resolve host: mail.energycom.gov.gh"
mail.epa.gov.gh,gov.gh,"Failed to connect to mail.epa.gov.gh port 443 after 424 ms: Could not connect to server"
mail.fsh.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
mail.gafmed.gov.gh,gov.gh,"Could not resolve host: mail.gafmed.gov.gh"
mail.gapte.gov.gh,gov.gh,"Could not resolve host: mail.gapte.gov.gh"
mail.garh.gov.gh,gov.gh,"Could not resolve host: mail.garh.gov.gh"
mail.gegov.gov.gh,gov.gh,"Could not resolve host: mail.gegov.gov.gh"
mail.geiti.gov.gh,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'mail.geiti.gov.gh'"
mail.ghanalap.gov.gh,gov.gh,"Could not resolve host: mail.ghanalap.gov.gh"
mail.ghanaports.gov.gh,gov.gh,"SSL certificate problem: self-signed certificate"
mail.ghanatrade.gov.gh,gov.gh,"Could not resolve host: mail.ghanatrade.gov.gh"
mail.gheiti.gov.gh,gov.gh,"Could not resolve host: mail.gheiti.gov.gh"
mail.gnhr.gov.gh,gov.gh,"Could not resolve host: mail.gnhr.gov.gh"
mail.grb.gov.gh,gov.gh,"Could not resolve host: mail.grb.gov.gh"
mail.gsstc.gov.gh,gov.gh,"Resolving timed out after 3000 milliseconds"
mail.judicial.gov.gh,gov.gh,"Could not resolve host: mail.judicial.gov.gh"
mail.kbth.gov.gh,gov.gh,"200"
mail.kbth.gov.gh.cp-1.webhostbox.net,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'mail.kbth.gov.gh.cp-1.webhostbox.net'"
mail.kroma.gov.gh,gov.gh,"Could not resolve host: mail.kroma.gov.gh"
mail.lgcsp.gov.gh,gov.gh,"Could not resolve host: mail.lgcsp.gov.gh"
mail.mbs.gov.gh,gov.gh,"200"
mail.mdf.gov.gh,gov.gh,"Could not resolve host: mail.mdf.gov.gh"
mail.meteo.gov.gh,gov.gh,"Could not resolve host: mail.meteo.gov.gh"
mail.mint.gov.gh,gov.gh,"SSL certificate problem: self-signed certificate"
mail.moe.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
mail.mofa.gov.gh,gov.gh,"Could not resolve host: mail.mofa.gov.gh"
mail.mofep.gov.gh,gov.gh,"Could not resolve host: mail.mofep.gov.gh"
mail.moys.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
mail.moys.gov.gh.cp-12.webhostbox.net,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'mail.moys.gov.gh.cp-12.webhostbox.net'"
mail.mpsr.gov.gh,gov.gh,"Resolving timed out after 3000 milliseconds"
mail.nadmo.gov.gh,gov.gh,"Could not resolve host: mail.nadmo.gov.gh"
mail.nadmo.gov.gh.cp-39.webhostbox.net,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'mail.nadmo.gov.gh.cp-39.webhostbox.net'"
mail.nadowli-kaleo.gov.gh,gov.gh,"Could not resolve host: mail.nadowli-kaleo.gov.gh"
mail.nandomdistrict.gov.gh,gov.gh,"Could not resolve host: mail.nandomdistrict.gov.gh"
mail.nanumbasouthdistrict.gov.gh,gov.gh,"Could not resolve host: mail.nanumbasouthdistrict.gov.gh"
mail.nnri.gov.gh,gov.gh,"Could not resolve host: mail.nnri.gov.gh"
mail.northgonjadistrict.gov.gh,gov.gh,"Could not resolve host: mail.northgonjadistrict.gov.gh"
mail.npc.gov.gh,gov.gh,"Could not resolve host: mail.npc.gov.gh"
mail.npra.gov.gh,gov.gh,"Could not resolve host: mail.npra.gov.gh"
mail.nscs.gov.gh,gov.gh,"Could not resolve host: mail.nscs.gov.gh"
mail.nya.gov.gh,gov.gh,"200"
mail.nya.gov.gh.cp-25.webhostbox.net,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'mail.nya.gov.gh.cp-25.webhostbox.net'"
mail.oop.gov.gh,gov.gh,"Connection timed out after 3002 milliseconds"
mail.pmmc.gov.gh,gov.gh,"Could not resolve host: mail.pmmc.gov.gh"
mail.portal.ppa.gov.gh,gov.gh,"Could not resolve host: mail.portal.ppa.gov.gh"
mail.ppa.gov.gh,gov.gh,"Could not resolve host: mail.ppa.gov.gh"
mail.presidency.gov.gh,gov.gh,"Could not resolve host: mail.presidency.gov.gh"
mail.psc.gov.gh,gov.gh,"Could not resolve host: mail.psc.gov.gh"
mail.psds.gov.gh,gov.gh,"Could not resolve host: mail.psds.gov.gh"
mail.rdmfa.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
mail.rhnp.gov.gh,gov.gh,"Could not resolve host: mail.rhnp.gov.gh"
mail.secghana.gov.gh,gov.gh,"Could not resolve host: mail.secghana.gov.gh"
mail.secghana.gov.gh.cp-20.webhostbox.net,gov.gh,"SSL: no alternative certificate subject name matches target hostname 'mail.secghana.gov.gh.cp-20.webhostbox.net'"
mail.shamadistrict.gov.gh,gov.gh,"301"
mail.sissalawest.gov.gh,gov.gh,"Resolving timed out after 3000 milliseconds"
mail.sltf.gov.gh,gov.gh,"301"
mail.smartworkplace.gov.gh,gov.gh,"Could not resolve host: mail.smartworkplace.gov.gh"
mail.spacecenter.gov.gh,gov.gh,"Could not resolve host: mail.spacecenter.gov.gh"
mail.spacecentre.gov.gh,gov.gh,"Resolving timed out after 3000 milliseconds"
mail.sportsauthority.gov.gh,gov.gh,"200"
mail.sridagricstat.gov.gh,gov.gh,"Could not resolve host: mail.sridagricstat.gov.gh"
mail.staging.nss.gov.gh,gov.gh,"Could not resolve host: mail.staging.nss.gov.gh"
mail.statsghana.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
mail.upperwestrcc.gov.gh,gov.gh,"Could not resolve host: mail.upperwestrcc.gov.gh"
mail.wamunicipal.gov.gh,gov.gh,"Could not resolve host: mail.wamunicipal.gov.gh"
mail.yea.gov.gh,gov.gh,"Could not resolve host: mail.yea.gov.gh"
mboa.gnhr.gov.gh,gov.gh,"Could not resolve host: mboa.gnhr.gov.gh"
mbs.gov.gh,gov.gh,"200"
mdf.gov.gh,gov.gh,"Failed to connect to mdf.gov.gh port 443 after 334 ms: Could not connect to server"
meet.mofep.gov.gh,gov.gh,"SSL certificate problem: unable to get local issuer certificate"
messaging.presidentsecretariat.gov.gh,gov.gh,"Could not resolve host: messaging.presidentsecretariat.gov.gh"
metadata.lc.gov.gh,gov.gh,"Connection timed out after 3000 milliseconds"
meteo.gov.gh,gov.gh,"301"
mfa.gov.gh,gov.gh,"200"
mida.gov.gh,gov.gh,"Could not resolve host: mida.gov.gh"
mint.gov.gh,gov.gh,"301"
mobile.cybersecurity.gov.gh,gov.gh,"Connection timed out after 3001 milliseconds"
mobile.dvlaghana.gov.gh,gov.gh,"Could not resolve host: mobile.dvlaghana.gov.gh"
moc.gov.gh,gov.gh,"Connection timed out after 3000 milliseconds"
moe.gov.gh,gov.gh,"301"
mof-di-adrms-01.mofep.gov.gh,gov.gh,"Could not resolve host: mof-di-adrms-01.mofep.gov.gh"
mof-di-adrms-02.mofep.gov.gh,gov.gh,"Could not resolve host: mof-di-adrms-02.mofep.gov.gh"
mof-di-cas-01.mofep.gov.gh,gov.gh,"Could not resolve host: mof-di-cas-01.mofep.gov.gh"
mof-di-cas-02.mofep.gov.gh,gov.gh,"Could not resolve host: mof-di-cas-02.mofep.gov.gh"
mof-di-lync-01.mofep.gov.gh,gov.gh,"Could not resolve host: mof-di-lync-01.mofep.gov.gh"
