subdomain,http_status,mx
acces-aumarche.gov.tn,SSL certificate problem: certificate has expired,10 mx1email.ingw.tn.; 50 mx2email.ingw.tn.
account-info.xfinix.comcaf.commune-foussana.gov.tn,Resolving timed out after 3000 milliseconds,dig error
account-info.xfinix.comcax.commune-foussana.gov.tn,Resolving timed out after 3000 milliseconds,dig error
account-info.xfintx.comcat.commune-foussana.gov.tn,Resolving timed out after 3000 milliseconds,dig error
acm.gov.tn,301,0 mx20.gnet.tn.; 0 mx10.gnet.tn.
admin.commune-khniss.gov.tn,403,none
admin.machrou3ek.emploi.gov.tn,401,none
admin.startup.gov.tn,302,none
afi.e-industrie.gov.tn,200,none
agadir.douane.gov.tn,Could not resolve host: agadir.douane.gov.tn,none
api.startup.gov.tn,404,none
appel-offre.mtcen.gov.tn,Could not resolve host: appel-offre.mtcen.gov.tn,none
apply.startup.gov.tn,302,none
assistance-investissement.gov.tn,Could not resolve host: assistance-investissement.gov.tn,none
att-tun.gov.tn,200,5 mx2email.ingw.tn.; 0 mx1email.ingw.tn.
augt.gov.tn,301,0 mx3.topnet.tn.; 0 mx2.topnet.tn.; 0 ms65342182.msv1.invalid.; 0 mx1.topnet.tn.
auth.tunisia.gov.tn,SSL certificate problem: unable to get local issuer certificate,none
autodiscover.bct.gov.tn,Connection timed out after 3000 milliseconds,none
autodiscover.commune-foussana.gov.tn,Resolving timed out after 3001 milliseconds,dig error
autodiscover.commune-haidra.gov.tn,Resolving timed out after 3000 milliseconds,dig error
autodiscover.mdici.gov.tn,302,none
autodiscover.mfpe.gov.tn,Could not resolve host: autodiscover.mfpe.gov.tn,none
autodiscover.pm.gov.tn,Could not resolve host: autodiscover.pm.gov.tn,none
autorisation.gov.tn,Connection timed out after 3002 milliseconds,none
back.insaned.gov.tn,Connection timed out after 3000 milliseconds,none
back.sanedny.gov.tn,Connection timed out after 3002 milliseconds,none
banque-covid19.finances.gov.tn,Could not resolve host: banque-covid19.finances.gov.tn,none
barometre.collectiviteslocales.gov.tn,500,none
batinda.gov.tn,Connection timed out after 3002 milliseconds,none
bct.gov.tn,Could not resolve host: bct.gov.tn,0 bct-gov-tn.mail.protection.outlook.com.
bibliotheque.collectiviteslocales.gov.tn,302,none
bulletin.tunisia.gov.tn,SSL certificate problem: certificate has expired,none
capchallenge.nabeul.gov.tn,Resolving timed out after 3001 milliseconds,none
cellule-gouvernance.gov.tn,200,none
cga.gov.tn,403,none
check.startup.gov.tn,200,none
cimi.gov.tn,SSL certificate problem: certificate has expired,10 mx1email.ingw.tn.; 50 mx2email.ingw.tn.
cloud.e-industrie.gov.tn,Could not resolve host: cloud.e-industrie.gov.tn,none
cloud.tunisia.gov.tn,Connection timed out after 3002 milliseconds,none
cms1.finances.gov.tn,Could not resolve host: cms1.finances.gov.tn,none
cms1.visiogn.gov.tn,Could not resolve host: cms1.visiogn.gov.tn,none
cms2.finances.gov.tn,Could not resolve host: cms2.finances.gov.tn,none
cni.gov.tn,Could not resolve host: cni.gov.tn,0 proxy.cni.tn.
commerce.gov.tn,Could not resolve host: commerce.gov.tn,none
commune-ainbidha.gov.tn,303,50 mx2email.ingw.tn.; 10 mx1email.ingw.tn.
commune-ajim.gov.tn,301,none
commune-bahra.gov.tn,303,10 mail.commune-bahra.gov.tn.
commune-bargou.gov.tn,Could not resolve host: commune-bargou.gov.tn,none
commune-beja.gov.tn,Could not resolve host: commune-beja.gov.tn,none
commune-bouargoub.gov.tn,301,none
commune-chwayhia.gov.tn,SSL: no alternative certificate subject name matches target hostname 'commune-chwayhia.gov.tn',10 mx5email.ingw.tn.; 50 mx6email.ingw.tn.
commune-ennour.gov.tn,SSL: no alternative certificate subject name matches target hostname 'commune-ennour.gov.tn',none
commune-foundoukdjedidselten.gov.tn,SSL certificate problem: certificate has expired,none
commune-foussana.gov.tn,Resolving timed out after 3000 milliseconds,dig error
commune-haidra.gov.tn,Resolving timed out after 3000 milliseconds,dig error
commune-hammamet.gov.tn,Failed to connect to commune-hammamet.gov.tn port 443 after 1599 ms: Could not connect to server,none
commune-hekaima.gov.tn,301,none
commune-jedaida.gov.tn,301,none
commune-kelibia.gov.tn,Could not resolve host: commune-kelibia.gov.tn,none
commune-khniss.gov.tn,Operation timed out after 3001 milliseconds with 0 bytes received,none
commune-lala.gov.tn,301,none
commune-lessouda.gov.tn,303,10 mail.commune-lessouda.gov.tn.
commune-majelbelabbes.gov.tn,200,none
commune-makthar.gov.tn,301,none
commune-mateur.gov.tn,301,none
commune-menzelhorr.gov.tn,Could not resolve host: commune-menzelhorr.gov.tn,none
commune-menzeltemime.gov.tn,301,10 gwmail1.ati.tn.; 50 gwmail2.ati.tn.
commune-mornag.gov.tn,SSL certificate problem: unable to get local issuer certificate,none
commune-ouechtata-eljmila.gov.tn,SSL certificate problem: certificate has expired,5 mx5email.ingw.tn.; 5 mx6email.ingw.tn.
commune-rafraf.gov.tn,Resolving timed out after 3000 milliseconds,none
commune-rasjebel.gov.tn,Could not resolve host: commune-rasjebel.gov.tn,50 mx2email.ingw.tn.; 10 mx1email.ingw.tn.
commune-sbikha.gov.tn,301,none
commune-siliana.gov.tn,301,none
commune-thala.gov.tn,Resolving timed out after 3000 milliseconds,50 mx2email.ingw.tn.; 10 mx1email.ingw.tn.
commune-zaghouan.gov.tn,301,none
communesaouaf.gov.tn,Could not resolve host: communesaouaf.gov.tn,none
concours.gov.tn,200,none
concours.social.gov.tn,Connection timed out after 3002 milliseconds,none
conf.visiogn.gov.tn,SSL certificate problem: self-signed certificate in certificate chain,none
conference-2-standalonecluster02d39.visiogn.gov.tn,Could not resolve host: conference-2-standalonecluster02d39.visiogn.gov.tn,none
conference-2-standalonecluster1ad64.finances.gov.tn,Could not resolve host: conference-2-standalonecluster1ad64.finances.gov.tn,none
conference-3-standalonecluster1ad64.finances.gov.tn,Could not resolve host: conference-3-standalonecluster1ad64.finances.gov.tn,none
conge-hccaf.tunisia.gov.tn,SSL certificate problem: certificate has expired,none
cpanel.commune-ennour.gov.tn,Could not resolve host: cpanel.commune-ennour.gov.tn,none
cpanel.commune-foussana.gov.tn,Resolving timed out after 3000 milliseconds,none
cpanel.commune-haidra.gov.tn,Resolving timed out after 3000 milliseconds,none
cpanel.commune-thala.gov.tn,Could not resolve host: cpanel.commune-thala.gov.tn,none
cpcalendars.commune-ennour.gov.tn,Could not resolve host: cpcalendars.commune-ennour.gov.tn,none
cpcalendars.commune-foussana.gov.tn,Could not resolve host: cpcalendars.commune-foussana.gov.tn,none
cpcalendars.commune-haidra.gov.tn,Resolving timed out after 3000 milliseconds,none
cpcalendars.commune-thala.gov.tn,Resolving timed out after 3000 milliseconds,none
cpcontacts.commune-ennour.gov.tn,Could not resolve host: cpcontacts.commune-ennour.gov.tn,none
cpcontacts.commune-foussana.gov.tn,Resolving timed out after 3000 milliseconds,none
cpcontacts.commune-haidra.gov.tn,Resolving timed out after 3000 milliseconds,none
cpcontacts.commune-thala.gov.tn,Resolving timed out after 3000 milliseconds,none
cpf.gov.tn,Could not resolve host: cpf.gov.tn,none
ctaf.gov.tn,Could not resolve host: ctaf.gov.tn,none
culture.gov.tn,301,5 mx6email.ingw.tn.; 0 mx5email.ingw.tn.
cultureregions-ariana.gov.tn,Operation timed out after 3002 milliseconds with 0 bytes received,none
cultureregions-beja.gov.tn,Could not resolve host: cultureregions-beja.gov.tn,none
cultureregions-benarous.gov.tn,Operation timed out after 3002 milliseconds with 0 bytes received,none
cultureregions-bizerte.gov.tn,Operation timed out after 3001 milliseconds with 0 bytes received,none
cultureregions-gabes.gov.tn,500,none
cultureregions-gafsa.gov.tn,Operation timed out after 3002 milliseconds with 0 bytes received,none
cultureregions-jendouba.gov.tn,500,none
cultureregions-kairouan.gov.tn,Operation timed out after 3001 milliseconds with 0 bytes received,none
cultureregions-kasserine.gov.tn,Operation timed out after 3001 milliseconds with 0 bytes received,none
cultureregions-kebili.gov.tn,Operation timed out after 3002 milliseconds with 0 bytes received,none
